TAGE_ID;TAGE_GERI_ID;TAGE_TATY_ID;TAGE_DATUM;TAGE_GESPERRT_KNZ;TAGE_PREIS;ERFASST_VON;ERFASST_AM;GEAENDERT_VON;GEAENDERT_AM;BEMERKUNG
9.972;1.324;10;04.21.2016 00:00:00;J;4;JMA;;JMA;04.20.2016 00:00:00;
9.973;1.325;11;04.21.2016 00:00:00;J;5;JMA;;JMA;04.20.2016 00:00:00;
9.974;341;12;04.22.2016 00:00:00;J;1;JMA;;JMA;04.20.2016 00:00:00;
9.975;44;10;04.22.2016 00:00:00;J;4;JMA;;JMA;04.20.2016 00:00:00;
9.976;1.326;10;04.22.2016 00:00:00;J;5;JMA;;JMA;04.20.2016 00:00:00;
9.977;1.327;11;04.22.2016 00:00:00;J;5;JMA;;JMA;04.20.2016 00:00:00;
9.978;310;12;04.25.2016 00:00:00;J;1;JMA;;JMA;04.20.2016 00:00:00;
9.979;1.328;10;04.25.2016 00:00:00;J;5;JMA;;JMA;04.20.2016 00:00:00;
9.980;1.329;11;04.25.2016 00:00:00;J;5;JMA;;JMA;04.20.2016 00:00:00;
9.981;115;12;04.26.2016 00:00:00;J;1;JMA;;JMA;04.20.2016 00:00:00;
9.982;95;10;04.26.2016 00:00:00;J;4;JMA;;JMA;04.20.2016 00:00:00;
9.983;1.330;11;04.26.2016 00:00:00;J;5;JMA;;JMA;04.20.2016 00:00:00;
9.984;65;12;04.27.2016 00:00:00;J;1;JMA;;JMA;04.20.2016 00:00:00;
9.985;195;10;04.27.2016 00:00:00;J;4;JMA;;JMA;04.20.2016 00:00:00;
9.986;1.331;11;04.27.2016 00:00:00;J;5;JMA;;JMA;04.20.2016 00:00:00;
9.987;33;16;04.28.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
9.988;34;16;04.28.2016 00:00:00;J;2;JMA;;JMA;04.27.2016 00:00:00;
9.989;37;9;04.28.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
9.990;38;9;04.28.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
9.991;39;9;04.28.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
9.992;40;9;04.28.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
9.993;519;15;04.28.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
9.994;33;16;04.29.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
9.995;34;16;04.29.2016 00:00:00;J;2;JMA;;JMA;04.27.2016 00:00:00;
9.996;37;9;04.29.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
9.997;38;9;04.29.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
9.998;39;9;04.29.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
9.999;40;9;04.29.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.000;519;15;04.29.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.001;33;16;05.02.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.002;34;16;05.02.2016 00:00:00;J;2;JMA;;JMA;04.27.2016 00:00:00;
10.003;37;9;05.02.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.004;38;9;05.02.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.005;39;9;05.02.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.006;40;9;05.02.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.007;519;15;05.02.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.008;33;16;05.03.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.009;34;16;05.03.2016 00:00:00;J;2;JMA;;JMA;04.27.2016 00:00:00;
10.010;37;9;05.03.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.011;38;9;05.03.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.012;39;9;05.03.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.013;40;9;05.03.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.014;519;15;05.03.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.015;33;16;05.04.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.016;34;16;05.04.2016 00:00:00;J;2;JMA;;JMA;04.27.2016 00:00:00;
10.017;37;9;05.04.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.018;38;9;05.04.2016 00:00:00;J;1;JMA;;JMA;04.27.2016 00:00:00;
10.019;39;9;05.04.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.020;40;9;05.04.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.021;519;15;05.04.2016 00:00:00;J;3;JMA;;JMA;04.27.2016 00:00:00;
10.163;1.086;12;05.24.2016 00:00:00;J;1;JMA;;JMA;05.18.2016 00:00:00;
10.164;1.352;10;05.24.2016 00:00:00;J;4;JMA;;JMA;05.18.2016 00:00:00;
10.165;1.353;11;05.24.2016 00:00:00;J;5;JMA;;JMA;05.18.2016 00:00:00;
10.166;310;12;05.25.2016 00:00:00;J;1;JMA;;JMA;05.18.2016 00:00:00;
10.167;1.354;10;05.25.2016 00:00:00;J;5;JMA;;JMA;05.18.2016 00:00:00;
10.168;1.355;11;05.25.2016 00:00:00;J;5;JMA;;JMA;05.18.2016 00:00:00;
10.169;33;16;05.30.2016 00:00:00;J;1;JMA;;JMA;05.25.2016 00:00:00;
10.170;34;16;05.30.2016 00:00:00;J;2;JMA;;JMA;05.25.2016 00:00:00;
10.171;37;9;05.30.2016 00:00:00;J;1;JMA;;JMA;05.25.2016 00:00:00;
10.172;38;9;05.30.2016 00:00:00;J;1;JMA;;JMA;05.25.2016 00:00:00;
10.173;39;9;05.30.2016 00:00:00;J;3;JMA;;JMA;05.25.2016 00:00:00;
10.174;40;9;05.30.2016 00:00:00;J;3;JMA;;JMA;05.25.2016 00:00:00;
10.175;519;15;05.30.2016 00:00:00;J;3;JMA;;JMA;05.25.2016 00:00:00;
10.176;33;16;05.31.2016 00:00:00;J;1;JMA;;JMA;05.25.2016 00:00:00;
10.177;34;16;05.31.2016 00:00:00;J;2;JMA;;JMA;05.25.2016 00:00:00;
10.178;37;9;05.31.2016 00:00:00;J;1;JMA;;JMA;05.25.2016 00:00:00;
10.179;38;9;05.31.2016 00:00:00;J;1;JMA;;JMA;05.25.2016 00:00:00;
10.180;39;9;05.31.2016 00:00:00;J;3;JMA;;JMA;05.25.2016 00:00:00;
10.181;40;9;05.31.2016 00:00:00;J;3;JMA;;JMA;05.25.2016 00:00:00;
10.182;519;15;05.31.2016 00:00:00;J;3;JMA;;JMA;05.25.2016 00:00:00;
10.183;33;16;06.01.2016 00:00:00;J;1;JMA;;JMA;05.25.2016 00:00:00;
10.485;199;12;07.07.2016 00:00:00;J;1;JMA;;JMA;07.06.2016 00:00:00;
10.486;1.394;10;07.07.2016 00:00:00;J;4;JMA;;JMA;07.06.2016 00:00:00;
10.487;1.395;11;07.07.2016 00:00:00;J;5;JMA;;JMA;07.06.2016 00:00:00;
10.488;389;12;07.08.2016 00:00:00;J;1;JMA;;JMA;07.06.2016 00:00:00;
10.489;44;10;07.08.2016 00:00:00;J;4;JMA;;JMA;07.06.2016 00:00:00;
10.490;1.396;10;07.08.2016 00:00:00;J;5;JMA;;JMA;07.06.2016 00:00:00;
10.491;1.223;11;07.08.2016 00:00:00;J;5;JMA;;JMA;07.06.2016 00:00:00;
10.557;1.096;12;07.28.2016 00:00:00;J;1;JMA;;JMA;07.27.2016 00:00:00;
10.558;1.403;10;07.28.2016 00:00:00;J;5;JMA;;JMA;07.27.2016 00:00:00;
10.559;1.404;11;07.28.2016 00:00:00;J;5;JMA;;JMA;07.27.2016 00:00:00;
10.560;1.405;10;07.29.2016 00:00:00;J;0;JMA;;JMA;07.27.2016 00:00:00;
10.561;259;12;08.01.2016 00:00:00;J;1;JMA;;JMA;07.27.2016 00:00:00;
10.562;1.406;10;08.01.2016 00:00:00;J;4;JMA;;JMA;07.27.2016 00:00:00;
10.563;1.407;11;08.01.2016 00:00:00;J;5;JMA;;JMA;07.27.2016 00:00:00;
10.564;530;12;08.02.2016 00:00:00;J;1;JMA;;JMA;07.27.2016 00:00:00;
10.565;1.408;10;08.02.2016 00:00:00;J;5;JMA;;JMA;07.27.2016 00:00:00;
10.566;1.409;11;08.02.2016 00:00:00;J;5;JMA;;JMA;07.27.2016 00:00:00;
10.567;47;12;08.03.2016 00:00:00;J;1;JMA;;JMA;07.27.2016 00:00:00;
10.568;1.410;10;08.03.2016 00:00:00;J;5;JMA;;JMA;07.27.2016 00:00:00;
10.569;114;11;08.03.2016 00:00:00;J;5;JMA;;JMA;07.27.2016 00:00:00;
10.710;37;9;08.11.2016 00:00:00;J;1;;;;;
10.711;38;9;08.11.2016 00:00:00;J;1;;;;;
10.712;39;9;08.11.2016 00:00:00;J;3;;;;;
10.713;40;9;08.11.2016 00:00:00;J;3;;;;;
10.714;519;15;08.11.2016 00:00:00;J;3;;;;;
10.715;33;16;08.11.2016 00:00:00;J;1;;;;;
10.716;34;16;08.11.2016 00:00:00;J;2;;;;;
10.717;37;9;08.12.2016 00:00:00;J;1;;;;;
10.718;38;9;08.12.2016 00:00:00;J;1;;;;;
10.719;39;9;08.12.2016 00:00:00;J;3;;;;;
10.720;40;9;08.12.2016 00:00:00;J;3;;;;;
10.721;519;15;08.12.2016 00:00:00;J;3;;;;;
10.722;33;16;08.12.2016 00:00:00;J;1;;;;;
10.723;34;16;08.12.2016 00:00:00;J;2;;;;;
10.724;37;9;08.15.2016 00:00:00;J;1;;;;;
10.725;38;9;08.15.2016 00:00:00;J;1;;;;;
10.726;39;9;08.15.2016 00:00:00;J;3;;;;;
10.727;40;9;08.15.2016 00:00:00;J;3;;;;;
10.728;519;15;08.15.2016 00:00:00;J;3;;;;;
10.729;33;16;08.15.2016 00:00:00;J;1;;;;;
10.730;34;16;08.15.2016 00:00:00;J;2;;;;;
10.731;37;9;08.16.2016 00:00:00;J;1;;;;;
10.732;38;9;08.16.2016 00:00:00;J;1;;;;;
10.733;39;9;08.16.2016 00:00:00;J;3;;;;;
10.734;40;9;08.16.2016 00:00:00;J;3;;;;;
10.735;519;15;08.16.2016 00:00:00;J;3;;;;;
10.736;33;16;08.16.2016 00:00:00;J;1;;;;;
10.737;34;16;08.16.2016 00:00:00;J;2;;;;;
10.738;37;9;08.17.2016 00:00:00;J;1;;;;;
10.739;38;9;08.17.2016 00:00:00;J;1;;;;;
10.740;39;9;08.17.2016 00:00:00;J;3;;;;;
10.741;40;9;08.17.2016 00:00:00;J;3;;;;;
10.742;519;15;08.17.2016 00:00:00;J;3;;;;;
10.743;33;16;08.17.2016 00:00:00;J;1;;;;;
10.744;34;16;08.17.2016 00:00:00;J;2;;;;;
10.881;99;12;09.01.2016 00:00:00;J;1;JMA;;JMA;08.31.2016 00:00:00;
10.882;1.439;10;09.01.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.883;190;11;09.01.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.884;62;12;09.02.2016 00:00:00;J;1;JMA;;JMA;08.31.2016 00:00:00;
10.885;44;10;09.02.2016 00:00:00;J;4;JMA;;JMA;08.31.2016 00:00:00;
10.886;91;10;09.02.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.887;1.440;11;09.02.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.888;49;12;09.05.2016 00:00:00;J;1;JMA;;JMA;08.31.2016 00:00:00;
10.889;1.441;10;09.05.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.890;795;11;09.05.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.891;374;12;09.06.2016 00:00:00;J;1;JMA;;JMA;08.31.2016 00:00:00;
10.892;728;10;09.06.2016 00:00:00;J;4;JMA;;JMA;08.31.2016 00:00:00;
10.893;1.442;11;09.06.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.894;66;12;09.07.2016 00:00:00;J;1;JMA;;JMA;08.31.2016 00:00:00;
10.895;1.443;10;09.07.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
10.896;1.077;11;09.07.2016 00:00:00;J;5;JMA;;JMA;08.31.2016 00:00:00;
11.087;54;10;10.04.2016 00:00:00;J;4;JMA;;JMA;09.28.2016 00:00:00;
11.088;1.465;11;10.04.2016 00:00:00;J;5;JMA;;JMA;09.28.2016 00:00:00;
11.089;49;12;10.05.2016 00:00:00;J;1;JMA;;JMA;09.28.2016 00:00:00;
11.090;1.466;10;10.05.2016 00:00:00;J;5;JMA;;JMA;09.28.2016 00:00:00;
11.091;1.467;11;10.05.2016 00:00:00;J;5;JMA;;JMA;09.28.2016 00:00:00;
11.127;56;12;10.06.2016 00:00:00;J;1;JMA;;JMA;10.05.2016 00:00:00;
11.128;1.468;10;10.06.2016 00:00:00;J;5;JMA;;JMA;10.05.2016 00:00:00;
11.129;1.469;11;10.06.2016 00:00:00;J;5;JMA;;JMA;10.05.2016 00:00:00;
11.130;139;12;10.07.2016 00:00:00;J;1;JMA;;JMA;10.05.2016 00:00:00;
11.131;44;10;10.07.2016 00:00:00;J;4;JMA;;JMA;10.05.2016 00:00:00;
11.132;140;10;10.07.2016 00:00:00;J;5;JMA;;JMA;10.05.2016 00:00:00;
11.133;1.470;11;10.07.2016 00:00:00;J;5;JMA;;JMA;10.05.2016 00:00:00;
11.134;885;12;10.11.2016 00:00:00;J;1;JMA;;JMA;10.05.2016 00:00:00;
11.135;901;10;10.11.2016 00:00:00;J;4;JMA;;JMA;10.05.2016 00:00:00;
11.136;677;11;10.11.2016 00:00:00;J;5;JMA;;JMA;10.05.2016 00:00:00;
11.137;530;12;10.12.2016 00:00:00;J;1;JMA;;JMA;10.05.2016 00:00:00;
11.138;1.471;10;10.12.2016 00:00:00;J;4;JMA;;JMA;10.05.2016 00:00:00;
11.139;146;11;10.12.2016 00:00:00;J;5;JMA;;JMA;10.05.2016 00:00:00;
11.243;33;16;10.27.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.244;34;16;10.27.2016 00:00:00;J;2;JMA;;JMA;10.26.2016 00:00:00;
11.245;37;9;10.27.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.246;38;9;10.27.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.247;39;9;10.27.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.248;40;9;10.27.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.249;519;15;10.27.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.250;33;16;10.28.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.251;34;16;10.28.2016 00:00:00;J;2;JMA;;JMA;10.26.2016 00:00:00;
11.252;37;9;10.28.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.253;38;9;10.28.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.254;39;9;10.28.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.255;40;9;10.28.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.256;519;15;10.28.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.257;33;16;10.31.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.258;34;16;10.31.2016 00:00:00;J;2;JMA;;JMA;10.26.2016 00:00:00;
11.259;37;9;10.31.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.260;38;9;10.31.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.261;39;9;10.31.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.262;40;9;10.31.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.263;519;15;10.31.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.264;33;16;11.02.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.265;34;16;11.02.2016 00:00:00;J;2;JMA;;JMA;10.26.2016 00:00:00;
11.266;37;9;11.02.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.267;38;9;11.02.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.268;39;9;11.02.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.269;40;9;11.02.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.270;519;15;11.02.2016 00:00:00;J;3;JMA;;JMA;10.26.2016 00:00:00;
11.271;59;12;10.27.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.272;1.483;10;10.27.2016 00:00:00;J;5;JMA;;JMA;10.26.2016 00:00:00;
11.273;1.484;11;10.27.2016 00:00:00;J;5;JMA;;JMA;10.26.2016 00:00:00;
11.274;1.485;10;10.28.2016 00:00:00;J;0;JMA;;JMA;10.26.2016 00:00:00;
11.281;1.487;10;11.02.2016 00:00:00;J;5;JMA;;JMA;10.26.2016 00:00:00;
11.276;1.486;11;10.28.2016 00:00:00;J;0;JMA;;JMA;10.26.2016 00:00:00;
11.280;125;11;11.02.2016 00:00:00;J;5;JMA;;JMA;10.26.2016 00:00:00;
11.279;65;12;11.02.2016 00:00:00;J;1;JMA;;JMA;10.26.2016 00:00:00;
11.384;33;16;11.17.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.385;34;16;11.17.2016 00:00:00;J;2;JMA;;JMA;11.16.2016 00:00:00;
11.386;37;9;11.17.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.387;38;9;11.17.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.388;39;9;11.17.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.389;40;9;11.17.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.390;519;15;11.17.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.391;33;16;11.18.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.392;34;16;11.18.2016 00:00:00;J;2;JMA;;JMA;11.16.2016 00:00:00;
11.393;37;9;11.18.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.394;38;9;11.18.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.395;39;9;11.18.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.396;40;9;11.18.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.397;519;15;11.18.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.398;33;16;11.21.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.399;34;16;11.21.2016 00:00:00;J;2;JMA;;JMA;11.16.2016 00:00:00;
11.400;37;9;11.21.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.401;38;9;11.21.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.402;39;9;11.21.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.403;40;9;11.21.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.404;519;15;11.21.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.405;33;16;11.22.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.406;34;16;11.22.2016 00:00:00;J;2;JMA;;JMA;11.16.2016 00:00:00;
11.407;37;9;11.22.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.408;38;9;11.22.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.409;39;9;11.22.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.410;40;9;11.22.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.411;519;15;11.22.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.412;33;16;11.23.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.413;34;16;11.23.2016 00:00:00;J;2;JMA;;JMA;11.16.2016 00:00:00;
11.414;37;9;11.23.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.415;38;9;11.23.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.416;39;9;11.23.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.417;40;9;11.23.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.418;519;15;11.23.2016 00:00:00;J;3;JMA;;JMA;11.16.2016 00:00:00;
11.419;389;12;11.17.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.420;1.500;10;11.17.2016 00:00:00;J;4;JMA;;JMA;11.16.2016 00:00:00;
11.421;1.501;11;11.17.2016 00:00:00;J;5;JMA;;JMA;11.16.2016 00:00:00;
11.422;199;12;11.18.2016 00:00:00;J;1;JMA;;JMA;11.16.2016 00:00:00;
11.423;44;10;11.18.2016 00:00:00;J;4;JMA;;JMA;11.16.2016 00:00:00;
11.424;295;10;11.18.2016 00:00:00;J;5;JMA;;JMA;11.16.2016 00:00:00;
11.425;1.502;11;11.18.2016 00:00:00;J;5;JMA;;JMA;11.16.2016 00:00:00;
10.570;33;16;08.04.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.571;34;16;08.04.2016 00:00:00;J;2;JMA;;JMA;08.03.2016 00:00:00;
10.572;37;9;08.04.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.573;38;9;08.04.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.574;39;9;08.04.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.575;40;9;08.04.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.576;519;15;08.04.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.577;33;16;08.05.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.578;34;16;08.05.2016 00:00:00;J;2;JMA;;JMA;08.03.2016 00:00:00;
10.579;37;9;08.05.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.580;38;9;08.05.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.581;39;9;08.05.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.582;40;9;08.05.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.583;519;15;08.05.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.584;33;16;08.08.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.585;34;16;08.08.2016 00:00:00;J;2;JMA;;JMA;08.03.2016 00:00:00;
10.586;37;9;08.08.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.587;38;9;08.08.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.588;39;9;08.08.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.589;40;9;08.08.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.590;519;15;08.08.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.591;33;16;08.09.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.592;34;16;08.09.2016 00:00:00;J;2;JMA;;JMA;08.03.2016 00:00:00;
10.593;37;9;08.09.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.594;38;9;08.09.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.595;39;9;08.09.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.596;40;9;08.09.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.597;519;15;08.09.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.598;33;16;08.10.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.599;34;16;08.10.2016 00:00:00;J;2;JMA;;JMA;08.03.2016 00:00:00;
10.600;37;9;08.10.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.601;38;9;08.10.2016 00:00:00;J;1;JMA;;JMA;08.03.2016 00:00:00;
10.602;39;9;08.10.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.603;40;9;08.10.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.604;519;15;08.10.2016 00:00:00;J;3;JMA;;JMA;08.03.2016 00:00:00;
10.780;53;12;08.18.2016 00:00:00;J;1;MME;;MME;08.16.2016 00:00:00;
10.781;1.427;10;08.18.2016 00:00:00;J;4;MME;;MME;08.16.2016 00:00:00;
10.782;1.428;11;08.18.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.783;106;12;08.19.2016 00:00:00;J;1;MME;;MME;08.16.2016 00:00:00;
10.784;44;10;08.19.2016 00:00:00;J;4;MME;;MME;08.16.2016 00:00:00;
10.785;760;10;08.19.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.786;1.429;11;08.19.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.787;661;12;08.22.2016 00:00:00;J;1;MME;;MME;08.16.2016 00:00:00;
10.788;1.430;10;08.22.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.789;356;11;08.22.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.790;49;12;08.23.2016 00:00:00;J;1;MME;;MME;08.16.2016 00:00:00;
10.791;1.431;10;08.23.2016 00:00:00;J;4;MME;;MME;08.16.2016 00:00:00;
10.792;1.432;11;08.23.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.793;471;12;08.24.2016 00:00:00;J;1;MME;;MME;08.16.2016 00:00:00;
10.794;1.433;10;08.24.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.795;136;11;08.24.2016 00:00:00;J;5;MME;;MME;08.16.2016 00:00:00;
10.932;42;12;09.08.2016 00:00:00;J;1;JMA;;JMA;09.07.2016 00:00:00;
10.933;370;10;09.08.2016 00:00:00;J;5;JMA;;JMA;09.07.2016 00:00:00;
10.934;57;11;09.08.2016 00:00:00;J;5;JMA;;JMA;09.07.2016 00:00:00;
10.935;389;12;09.09.2016 00:00:00;J;1;JMA;;JMA;09.07.2016 00:00:00;
10.936;44;10;09.09.2016 00:00:00;J;4;JMA;;JMA;09.07.2016 00:00:00;
10.937;1.444;10;09.09.2016 00:00:00;J;5;JMA;;JMA;09.07.2016 00:00:00;
10.938;1.445;11;09.09.2016 00:00:00;J;5;JMA;;JMA;09.07.2016 00:00:00;
10.939;1.183;12;09.12.2016 00:00:00;J;1;JMA;;JMA;09.07.2016 00:00:00;
10.940;1.446;10;09.12.2016 00:00:00;J;5;JMA;;JMA;09.07.2016 00:00:00;
10.941;1.447;11;09.12.2016 00:00:00;J;5;JMA;;JMA;09.07.2016 00:00:00;
10.942;1.000;12;09.13.2016 00:00:00;J;1;JMA;;JMA;09.07.2016 00:00:00;
